"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"03","41337","ACCT 100 (3, 3)","Fin &amp; Mgr Acct","M","3:10 PM - 6:00 PM","Ho, Vivian","HH 17","21","20","In-Person",
"02","41336","ACCT 100 (3, 3)","Fin &amp; Mgr Acct","T, TH","3:10 PM - 4:25 PM","Milo, Michael","KY 419","19","20","In-Person",
"01","41335","ACCT 100 (3, 3)","Fin &amp; Mgr Acct","T, TH","10:45 AM - 12:00 PM","Milo, Michael","KY 419","22","20","In-Person",
"03","61923","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","W, F","10:05 AM - 11:55 AM","Erlach, David","PH 118","41","40","In-Person",
"11","62072","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","S","8:20 AM - 12:00 PM","Chan, Joseph","PH 116","30","30","In-Person",
"05","61958","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","M, W","5:00 PM - 6:40 PM","Erlach, David","RO 230","78","80","In-Person",
"06","61968","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","T, TH","12:10 PM - 2:00 PM","Feisullin, Anita","RA 201","36","35","In-Person",
"07","61980","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","T, TH","10:05 AM - 11:55 AM","Solarsh, Eva","KY 220","35","35","In-Person",
"08","62015","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","M, W","6:55 PM - 8:45 PM","Ruthizer, Scott","PH 116","40","40","In-Person",
"09","62028","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","T, TH","8:50 PM - 10:30 PM","Zapf, Michael","PH 110","35","40","In-Person",
"10","62031","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","F","6:30 PM - 10:00 PM","Solarsh, Eva","PH 212","31","32","In-Person",
"02","61910","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","W, F","8:00 AM - 9:50 AM","Gruza, Marvin","RA 201","23","30","In-Person",
"01","61905","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","M, W","8:00 AM - 9:50 AM","Dauber, Nicky","PH 130","52","50","In-Person",
"12","62100","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","SU","8:20 AM - 12:00 PM","Mintz, Chana","PH 204","21","30","In-Person",
"04","61945","ACCT 101 (4, 3)","Int Theo &amp; Prac Acct 1","M, W","3:00 PM - 4:40 PM","Ruthizer, Scott","PH 116","39","40","In-Person",
"03","64279","ACCT 102 (4, 3)","Intro Theo &amp; Prac Acct 2","T, TH","10:05 AM - 11:55 AM","Feisullin, Anita","RA 201","36","35","In-Person",
"09","64990","ACCT 102 (4, 3)","Intro Theo &amp; Prac Acct 2","SU","8:20 AM - 12:00 PM","Benjamin, Ranjitkumar","PH 156","33","40","In-Person",
"08","64970","ACCT 102 (4, 3)","Intro Theo &amp; Prac Acct 2","S","8:20 AM - 12:00 PM","Khanna, Himanshu","PH 110","40","40","In-Person",
"07","64936","ACCT 102 (4, 3)","Intro Theo &amp; Prac Acct 2","F","6:30 PM - 10:10 PM","Benjamin, Ranjitkumar","PH 110","35","35","In-Person",
"06","64919","ACCT 102 (4, 3)","Intro Theo &amp; Prac Acct 2","M, W","6:55 PM - 8:35 PM","Mcgrath, Alla","KY 312","31","35","In-Person",
"05","64284","ACCT 102 (4, 3)","Intro Theo &amp; Prac Acct 2","T, TH","6:55 PM - 8:45 PM","Kessar, Nathaniel","PH 116","21","32","In-Person",
"04","64281","ACCT 102 (4, 3)","Intro Theo &amp; Prac Acct 2","T, TH","5:00 PM - 6:40 PM","David, Amy","PH 116","38","40","In-Person",
"02","64275","ACCT 102 (4, 3)","Intro Theo &amp; Prac Acct 2","M, W","1:40 PM - 3:20 PM","Erlach, David","PH 130","65","65","In-Person",
"01","64267","ACCT 102 (4, 3)","Intro Theo &amp; Prac Acct 2","W, F","10:05 AM - 11:55 AM","Gruza, Marvin","RA 201","22","35","In-Person",
"04","64863","ACCT 201 (4, 4)","Inter Acct 1","T, TH","5:00 PM - 6:40 PM","Levine, Marc","PH 130","58","59","In-Person",
"05","64874","ACCT 201 (4, 4)","Inter Acct 1","M, W","6:55 PM - 8:35 PM","Lahijani, Richard","PH 130","61","59","In-Person",
"06","64876","ACCT 201 (4, 4)","Inter Acct 1","T","6:30 PM - 10:20 PM","Nussbaum, Stephen","PH 114","58","59","In-Person",
"07","64890","ACCT 201 (4, 4)","Inter Acct 1","SU","8:20 AM - 12:00 PM","Wasserstrum, David","PH 112","60","59","In-Person",
"02","64850","ACCT 201 (4, 4)","Inter Acct 1","T, TH","12:10 PM - 2:00 PM","Weiss, Renee","PH 212","33","32","In-Person",
"01","64839","ACCT 201 (4, 4)","Inter Acct 1","M, W","8:40 AM - 10:30 AM","Hornung, David","PH 110","60","59","In-Person",
"03","64857","ACCT 201 (4, 4)","Inter Acct 1","T, TH","2:15 PM - 4:05 PM","Levine, Marc","PH 130","60","59","In-Person",
"02","65003","ACCT 202 (3, 2)","Inter Acct 2","M, W","1:40 PM - 2:55 PM","Hornung, David","PH 110","26","40","In-Person",
"04","65014","ACCT 202 (3, 2)","Inter Acct 2","T, TH","2:15 PM - 3:30 PM","Weiss, Renee","PH 212","32","32","In-Person",
"06","65020","ACCT 202 (3, 2)","Inter Acct 2","M, W","8:00 PM - 9:15 PM","Kumar, Vijay","PH 112","39","40","In-Person",
"05","65017","ACCT 202 (3, 2)","Inter Acct 2","M, W","6:30 PM - 7:45 PM","Schwalb, Helen","RA 209","40","40","In-Person",
"07","65025","ACCT 202 (3, 2)","Inter Acct 2","SU","9:15 AM - 12:00 PM","Zapf, Michael","PH 152","37","40","In-Person",
"03","65009","ACCT 202 (3, 2)","Inter Acct 2","M, W","3:10 PM - 4:25 PM","Schwalb, Helen","RA 201","40","40","In-Person",
"01","64998","ACCT 202 (3, 2)","Inter Acct 2","M, W","10:45 AM - 12:00 PM","Hornung, David","PH 110","36","40","In-Person",
"01","65448","ACCT 261 (3, 3)","Business Law l","M, W","1:40 PM - 2:55 PM","Leibowicz, Barry","PH 112","45","45","In-Person",
"02","65449","ACCT 261 (3, 3)","Business Law l","M, W","3:10 PM - 4:25 PM","Leibowicz, Barry","PH 112","45","45","In-Person",
"03","65450","ACCT 261 (3, 3)","Business Law l","W, F","7:45 AM - 9:00 AM","Mintz, Seymour","PH 012","44","45","In-Person",
"04","65451","ACCT 261 (3, 3)","Business Law l","W, F","9:15 AM - 10:30 AM","Mintz, Seymour","PH 012","40","45","In-Person",
"05","65452","ACCT 261 (3, 3)","Business Law l","T, TH","3:10 PM - 4:25 PM","Milich, Marvin","PH 112","48","45","In-Person",
"06","65453","ACCT 261 (3, 3)","Business Law l","T, TH","5:00 PM - 6:15 PM","Milich, Marvin","PH 112","44","45","In-Person",
"07","65454","ACCT 261 (3, 3)","Business Law l","M, W","6:30 PM - 7:45 PM","Kirschner, David","PH 117","44","45","In-Person",
"08","65455","ACCT 261 (3, 3)","Business Law l","F","6:30 PM - 9:20 PM","Seymore, Javier","PH 112","45","45","In-Person",
"09","65456","ACCT 261 (3, 3)","Business Law l","SU","9:15 AM - 12:00 PM","Stein, Randy","PH 153","45","45","In-Person",
"02","65045","ACCT 305 (3, 2)","Cost Acct","M, W","6:30 PM - 7:45 PM","Mazzo, Mark","PH 112","42","45","In-Person",
"01","65039","ACCT 305 (3, 2)","Cost Acct","M, W","5:00 PM - 6:15 PM","Huang, Qianyun (Ivy)","PH 110","48","45","In-Person",
"07","65100","ACCT 305 (3, 2)","Cost Acct","SU","9:15 AM - 12:00 PM","Qureshi, Anique","PH 154","39","45","Online",
"06","65083","ACCT 305 (3, 2)","Cost Acct","T, TH","8:50 PM - 10:05 PM","Kessar, Nathaniel","PH 112","41","45","In-Person",
"03","65048","ACCT 305 (3, 2)","Cost Acct","T, TH","9:15 AM - 10:30 AM","Milo, Michael","PH 012","41","40","In-Person",
"04","65050","ACCT 305 (3, 2)","Cost Acct","T, TH","1:40 PM - 2:55 PM","Milo, Michael","PH 110","54","55","In-Person",
"05","65052","ACCT 305 (3, 2)","Cost Acct","T, TH","5:00 PM - 6:15 PM","Milo, Michael","PH 110","56","55","In-Person",
"03","65112","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","T, TH","8:00 AM - 9:50 AM","Adelberg, Arthur","PH 130","54","53","In-Person",
"06","65115","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","SU","1:00 PM - 4:00 PM","Qureshi, Anique","PH 152","61","53","Online",
"05","65114","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","8:50 PM - 10:30 PM","Mazzo, Mark","PH 130","34","53","In-Person",
"04","65113","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","T, TH","10:05 AM - 11:55 AM","Adelberg, Arthur","PH 130","51","53","In-Person",
"02","65111","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","5:00 PM - 6:40 PM","Stevens, Michael","PH 130","50","53","In-Person",
"01","65109","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","2:15 PM - 4:05 PM","Stevens, Michael","PH 012","40","43","In-Person",
"06","65125","ACCT 311 (4, 3)","Advcd Acct","SU","1:00 PM - 5:00 PM","Balkaran, Dianand","PH 110","56","50","In-Person",
"04","65123","ACCT 311 (4, 3)","Advcd Acct","T, TH","2:15 PM - 4:05 PM","David, Amy","PH 116","28","50","In-Person",
"05","65124","ACCT 311 (4, 3)","Advcd Acct","T, TH","6:55 PM - 8:35 PM","Juva, John","RA 201","51","50","In-Person",
"03","65122","ACCT 311 (4, 3)","Advcd Acct","T, TH","12:10 PM - 2:00 PM","David, Amy","PH 116","47","50","In-Person",
"02","65121","ACCT 311 (4, 3)","Advcd Acct","T, TH","10:05 AM - 11:55 AM","Satenstein, Jeffrey","PH 112","50","50","In-Person",
"01","65120","ACCT 311 (4, 3)","Advcd Acct","T, TH","8:00 AM - 9:50 AM","Satenstein, Jeffrey","PH 112","49","50","In-Person",
"05","65134","ACCT 321 (4, 3)","Auditing 1","SU","8:20 AM - 12:00 PM","Kumar, Vijay","PH 110","52","50","In-Person",
"03","65132","ACCT 321 (4, 3)","Auditing 1","T, TH","10:05 AM - 11:55 AM","Solieri, Steven","PH 116","50","50","In-Person",
"04","65133","ACCT 321 (4, 3)","Auditing 1","M, W","8:50 PM - 10:30 PM","Fitzsimons, Sean","PH 116","48","50","In-Person",
"02","65131","ACCT 321 (4, 3)","Auditing 1","T, TH","8:00 AM - 9:50 AM","Solieri, Steven","PH 116","31","50","In-Person",
"01","65130","ACCT 321 (4, 3)","Auditing 1","M, W","10:05 AM - 11:55 AM","Dauber, Nicky","PH 130","53","50","In-Person",
"02","65157","ACCT 322 (3, 3)","Auditing 2","T, TH","1:40 PM - 2:55 PM","Hitzig, Neal","KY 220","18","24","In-Person",
"01","65156","ACCT 322 (3, 3)","Auditing 2","M, W","1:40 PM - 2:55 PM","Dauber, Nicky","PH 116","42","40","In-Person",
"03","65158","ACCT 322 (3, 3)","Auditing 2","M, W","6:30 PM - 7:45 PM","Fitzsimons, Sean","PH 110","18","40","In-Person",
"05","65160","ACCT 322 (3, 3)","Auditing 2","SU","9:15 AM - 12:00 PM","Ruthizer, Scott","PH 130","40","40","In-Person",
"04","65159","ACCT 322 (3, 3)","Auditing 2","F","6:30 PM - 9:15 PM","Luo, Cheng","PH 130","41","40","In-Person",
"01","65163","ACCT 341 (3, 3)","Acct Info Syst","S","9:15 AM - 12:00 PM","Qureshi, Anique","PH 112","67","65","Online",
"01","65167","ACCT 343 (3, 3)","Microcomp Apps Acct","S","1:00 PM - 3:45 PM","Qureshi, Anique","PH 212","31","32","In-Person",
"01","65181","ACCT 350 (3, 3)","Finan Stat Analys","T, TH","1:40 PM - 2:55 PM","Satenstein, Jeffrey","PH 112","20","45","In-Person",
"02","65182","ACCT 350 (3, 3)","Finan Stat Analys","T, TH","6:30 PM - 7:45 PM","Silverman, Arthur","PH 110","26","45","In-Person",
"01","65874","ACCT 362 (3, 3)","Business Law 2","T, TH","6:30 PM - 7:45 PM","Altman, Julie","PH 132","50","50","In-Person",
"02","65875","ACCT 362 (3, 3)","Business Law 2","S","9:15 AM - 12:00 PM","Katz, Jeffrey","PH 130","44","45","In-Person",
"01","65991","ACCT 362W (3, 3)","Business Law 2","M, W","9:15 AM - 10:30 AM","Davidovits, Murray","PH 116","19","20","In-Person",
"02","65992","ACCT 362W (3, 3)","Business Law 2","M, W","10:45 AM - 12:00 PM","Davidovits, Murray","PH 116","26","20","In-Person",
"03","65993","ACCT 362W (3, 3)","Business Law 2","W, F","10:45 AM - 12:00 PM","Mintz, Seymour","PH 012","21","20","In-Person",
"04","65994","ACCT 362W (3, 3)","Business Law 2","T, TH","7:45 AM - 9:00 AM","Linn, David","PH 110","20","20","In-Person",
"10","66000","ACCT 362W (3, 3)","Business Law 2","SU","1:00 PM - 3:45 PM","Mintz, Seymour","PH 204","20","20","In-Person",
"06","65996","ACCT 362W (3, 3)","Business Law 2","T, TH","5:00 PM - 6:15 PM","Altman, Julie","RA 201","21","20","In-Person",
"07","65997","ACCT 362W (3, 3)","Business Law 2","T, TH","6:30 PM - 7:45 PM","Elan, Kenneth","PH 112","21","20","In-Person",
"08","65998","ACCT 362W (3, 3)","Business Law 2","S","1:00 PM - 3:45 PM","Seymore, Javier","PH 110","22","20","In-Person",
"09","65999","ACCT 362W (3, 3)","Business Law 2","SU","9:15 AM - 12:00 PM","Kirschner, David","PH 114","17","20","In-Person",
"05","65995","ACCT 362W (3, 3)","Business Law 2","T, TH","9:15 AM - 10:30 AM","Linn, David","PH 152","19","20","In-Person",
"01","65496","ACCT 363 (3, 3)","Business Law 3","M, W","1:40 PM - 2:55 PM","Davidovits, Murray","PH 106","13","14","In-Person",
"02","65497","ACCT 363 (3, 3)","Business Law 3","M, W","6:30 PM - 7:45 PM","Elan, Robert","RA 201","11","30","In-Person",
"03","65498","ACCT 363 (3, 3)","Business Law 3","SU","9:15 AM - 12:00 PM","Linn, David","PH 155","18","30","In-Person",
"01","65551","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","M, W","10:05 AM - 11:55 AM","Leibowicz, Barry","PH 112","44","45","In-Person",
"02","65552","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","M, W","2:15 PM - 4:05 PM","Mandelkorn, Steven","PH 118","40","40","In-Person",
"03","65553","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","10:05 AM - 11:55 AM","Blumenfrucht, Israel","PH 110","40","42","In-Person",
"04","65554","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","5:00 PM - 6:40 PM","Barone, Ernest","RA 205","44","42","In-Person",
"05","65555","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","6:55 PM - 8:35 PM","Barone, Ernest","PH 130","46","45","In-Person",
"06","65556","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","SU","1:00 PM - 4:40 PM","Ruthizer, Scott","PH 130","43","42","In-Person",
"07","65557","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","SU","8:20 AM - 12:00 PM","Lahijani, Richard","PH 121","25","40","In-Person",
"04","65839","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","T, TH","5:00 PM - 6:15 PM","Silverman, Arthur","PH 132","45","45","In-Person",
"07","65842","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","SU","9:15 AM - 12:00 PM","Balkaran, Dianand","PH 132","45","45","In-Person",
"06","65841","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","SU","9:15 AM - 12:00 PM","Xiao, Jian","PH 157","15","45","In-Person",
"05","65840","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","TH","6:30 PM - 9:20 PM","Xiao, Jian","RA 214","23","45","In-Person",
"03","65838","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","T, TH","3:10 PM - 4:25 PM","Silverman, Arthur","PH 110","48","45","In-Person",
"02","65837","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","T","1:40 PM - 4:30 PM","Sun, Fang","PH 012","35","40","In-Person",
"01","65836","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","M","5:00 PM - 7:50 PM","Sun, Fang","CD 134","44","45","In-Person",
"01","65574","ACCT 393W (3, 3)","Seminar in Accounting","&nbsp;"," - ","Davidovits, Murray"," ","12","10","In-Person",
"01","65578","ACCT 398 (3, 3)","Internship","&nbsp;"," - ","Ruthizer, Scott"," ","6","10","In-Person",
"01","66014","ACCT 707 (3, 3)","Issues In Mgmt Acct","S","9:15 AM - 11:55 AM","Wheatman, Barry","PH 121","21","30","In-Person",
"01","66041","ACCT 712 (3, 3)","Adv Fin Acct Theory","M","6:30 PM - 9:20 PM","Huang, Qianyun (Ivy)","RA 205","26","18","In-Person",
"03","66043","ACCT 712 (3, 3)","Adv Fin Acct Theory","TH","6:30 PM - 9:20 PM","Hitzig, Neal","PH 202","21","20","In-Person",
"02","66042","ACCT 712 (3, 3)","Adv Fin Acct Theory","T","6:30 PM - 9:20 PM","Hitzig, Neal","PH 202","18","20","In-Person",
"02","66088","ACCT 723 (3, 3)","Adv Auditing Theory","TH","6:30 PM - 9:20 PM","Dignam, Arthur","PH 333","29","25","In-Person",
"01","66087","ACCT 723 (3, 3)","Adv Auditing Theory","T","6:30 PM - 9:20 PM","Dignam, Arthur","PH 333","28","24","In-Person",
"01","66093","ACCT 747 (3, 3)","Comm &amp; Accountants","T","6:30 PM - 9:20 PM","Walker, John","PH 212","27","28","In-Person",
"02","66094","ACCT 747 (3, 3)","Comm &amp; Accountants","W","6:30 PM - 9:20 PM","Walker, John","PH 212","32","28","In-Person",
"01","66095","ACCT 748 (3, 3)","Adv Acct Info Systms","W","6:30 PM - 9:20 PM","Siegfried, Robert","RA 205","30","30","In-Person",
"02","66134","ACCT 752 (3, 3)","Adv Stdy In Bus Law","M, W","6:30 PM - 7:45 PM","Elan, Robert","RA 201","4","15","In-Person",
"03","66135","ACCT 752 (3, 3)","Adv Stdy In Bus Law","SU","9:15 AM - 12:00 PM","Linn, David","PH 155","17","15","In-Person",
"01","66133","ACCT 752 (3, 3)","Adv Stdy In Bus Law","M, W","1:40 PM - 2:55 PM","Davidovits, Murray","PH 106","9","9","In-Person",
"02","66101","ACCT 757 (3, 3)","Taxation Of Bus Ents","SU","1:00 PM - 3:40 PM","Wasserstrum, David","PH 153","22","30","In-Person",
"01","66100","ACCT 757 (3, 3)","Taxation Of Bus Ents","M","6:30 PM - 9:20 PM","Mandelkorn, Steven","PH 152","28","30","In-Person",
"01","66103","ACCT 758 (3, 3)","State &amp; Local Taxatn","M","6:30 PM - 9:20 PM","Ahroni, Scott","KY 315","16","30","In-Person",
"01","66104","ACCT 759 (3, 3)","Estate &amp; Gift Taxes","W","6:30 PM - 9:20 PM","Ahroni, Scott","RA 210","12","30","In-Person",
"01","66110","ACCT 773 (3, 3)","Govt Acct &amp; Audit","SU","1:00 PM - 3:45 PM","Xiao, Jian","PH 154","16","30","In-Person",
"02","90521","ACCT 773 (3, 3)","Govt Acct &amp; Audit","T","1:40 PM - 4:30 PM","Sun, Fang","PH 012","1","1","In-Person",
"01","59069","ACE 005W (3, 3)","Great Works Of Lit","M","6:55 PM - 9:45 PM","Menna, Diane","KY 281","25","25","In-Person",
"01","60210","AFST 101 (3, 3)","Survey African Civ 1","T, TH","10:45 AM - 12:00 PM","Julmisse, Evelyn","PH 118","35","35","In-Person",
"01","60215","AFST 201W (3, 3)","Intro Black Cultures","T, TH","1:40 PM - 2:55 PM","Julmisse, Evelyn","PH 118","28","25","In-Person",
"01","61512","AMST 110W (3, 3)","Intro Amer Soc/Culture","T, TH","4:30 PM - 5:45 PM","Schnur, Kate","RA 112","17","18","In-Person",
"04","67605","AMST 110W (3, 3)","Intro Amer Soc/Culture","T, TH","12:15 PM - 1:30 PM","Manson, Douglas","PH 155","20","20","In-Person",
"06","65314","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","12:15 PM - 1:30 PM","Perez, Ramona","KY 250","90","90","Web-Enhanced",
"07","65347","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","1:40 PM - 2:55 PM","Strassler, Karen","KY 150","131","130","Web-Enhanced",
"02","65185","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","9:15 AM - 10:30 AM","Choi, Jimee","PH 114","37","35","Web-Enhanced",
"01","65171","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","7:45 AM - 9:00 AM","Choi, Jimee","PH 114","34","35","Web-Enhanced",
"11","65505","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","1:40 PM - 2:55 PM","Chrisler, Matthew","KY 150","99","100","Web-Enhanced",
"08","65420","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","3:10 PM - 4:25 PM","Chrisler, Matthew","KY 150","130","130","Web-Enhanced",
"04","65236","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","10:45 AM - 12:00 PM","Perez, Ramona","KY 250","90","90","Web-Enhanced",
"09","65424","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","3:10 PM - 4:25 PM","Strassler, Karen","KY 150","130","130","Web-Enhanced",
"03","65203","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","9:15 AM - 10:30 AM","Pagliai, Valentina","RZ 347","35","35","Web-Enhanced",
"05","65256","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","10:45 AM - 12:00 PM","Parisano, Christopher","RZ 347","34","35","Web-Enhanced",
"09","65424","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","3:10 PM - 4:25 PM","Galal, Ola","KY 150","130","130","Web-Enhanced",
"10","65489","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","5:00 PM - 6:15 PM","Spice, Anne","RZ 347","35","35","Web-Enhanced",
"08","89245","ANTH 102 (3, 3)","Intro Human Evol","T, TH","3:10 PM - 4:25 PM","Lamela Lopez, Raquel","PH 117","55","55","Web-Enhanced",
"07","65914","ANTH 102 (3, 3)","Intro Human Evol","SU","1:00 PM - 4:00 PM","Sutton, Wesley","PH 114","29","35","Web-Enhanced",
"03","65227","ANTH 102 (3, 3)","Intro Human Evol","T, TH","10:45 AM - 12:00 PM","Swedell, Larissa","KY 150","111","110","Web-Enhanced",
"02","65195","ANTH 102 (3, 3)","Intro Human Evol","T, TH","9:15 AM - 10:30 AM","Swedell, Larissa","KY 150","110","110","Web-Enhanced",
"01","65191","ANTH 102 (3, 3)","Intro Human Evol","M, W","9:15 AM - 10:30 AM","Madimenos, Felicia","KY 150","129","130","Web-Enhanced",
"05","65476","ANTH 102 (3, 3)","Intro Human Evol","M, W","5:00 PM - 6:15 PM","Forrest, Frances","PH 112","36","35","Web-Enhanced",
"04","65407","ANTH 102 (3, 3)","Intro Human Evol","M, W","3:10 PM - 4:25 PM","Forrest, Frances","PH 114","35","35","Web-Enhanced",
"07","65293","ANTH 103 (3, 3)","Intro To Archaeology","S","1:00 PM - 4:00 PM","Shiratori, Yuko","PH 114","12","35","Web-Enhanced",
"01","65174","ANTH 103 (3, 3)","Intro To Archaeology","M, W","7:45 AM - 9:00 AM","Rose, Samuel","PH 114","23","35","Web-Enhanced",
"08","65308","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","12:15 PM - 1:30 PM","Tache, Karine","KY 150","131","130","Web-Enhanced",
"10","65482","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","5:00 PM - 6:15 PM","Manfra Mcgovern, Allison","KY 250","67","90","Web-Enhanced",
"05","65224","ANTH 103 (3, 3)","Intro To Archaeology","M, W","10:45 AM - 12:00 PM","Georges, Jemima","KY 150","129","130","Web-Enhanced",
"02","65177","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","7:45 AM - 9:00 AM","Feeley, Francis","RZ 347","35","35","Web-Enhanced",
"05","65224","ANTH 103 (3, 3)","Intro To Archaeology","M, W","10:45 AM - 12:00 PM","Pugh, Timothy","KY 150","129","130","Web-Enhanced",
"09","65439","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","3:10 PM - 4:25 PM","Manfra Mcgovern, Allison","KY 250","90","90","Web-Enhanced",
"03","65198","ANTH 103 (3, 3)","Intro To Archaeology","M, W","9:15 AM - 10:30 AM","Frissell, Cara","KY 250","36","90","Web-Enhanced",
"06","65264","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","10:45 AM - 12:00 PM","Suri, Miranda","RZ 347","35","35","Web-Enhanced",
"04","65206","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","9:15 AM - 10:30 AM","Feeley, Francis","RZ 347","35","35","Web-Enhanced",
"11","91773","ANTH 103 (3, 3)","Intro To Archaeology","M, W","1:40 PM - 2:55 PM","Moore, James","PH 114","40","40","Web-Enhanced",
"01","65199","ANTH 104 (3, 3)","Language, Culture, and Society","T, TH","9:15 AM - 10:30 AM","Pagliai, Valentina","KY 250","62","90","Web-Enhanced",
"04","65430","ANTH 104 (3, 3)","Language, Culture, and Society","M, W","3:10 PM - 4:25 PM","Schmitt, Doreen","KY 250","68","60","Web-Enhanced",
"03","65354","ANTH 104 (3, 3)","Language, Culture, and Society","T, TH","1:40 PM - 2:55 PM","Rodriguez Aponte, Juan","KY 250","89","90","Web-Enhanced",
"02","65348","ANTH 104 (3, 3)","Language, Culture, and Society","M, W","1:40 PM - 2:55 PM","Schmitt, Doreen","KY 250","81","80","Web-Enhanced",
"01","65220","ANTH 200 (3, 3)","History Of Anthropology","T, TH","10:45 AM - 12:00 PM","Halliburton, Murphy","PH 114","35","35","Web-Enhanced",
"01","65183","ANTH 201 (3, 3)","Essentials Of Cultural Anthro","M, W","9:15 AM - 10:30 AM","Collins, John","PH 114","28","30","Web-Enhanced",
"01","65414","ANTH 205 (3, 3)","Peoples Of Mexico &amp; C America","T, TH","3:10 PM - 4:25 PM","Perez, Ramona","PH 114","29","35","Web-Enhanced",
"1","65317","ANTH 210 (3, 3)","Peoples Of East Asia","T, TH","12:15 PM - 1:30 PM","Choi, Jimee","PH 304","14","14","Web-Enhanced",
"01","65323","ANTH 224 (3, 3)","Religion: Belief And Ritual","M, W","1:40 PM - 2:55 PM","Elisha, Omri","PH 351","24","25","Web-Enhanced",
"01","65283","ANTH 225 (3, 3)","Medical Anthropology","T, TH","1:40 PM - 2:55 PM","Halliburton, Murphy","PH 113","14","35","Web-Enhanced",
"01","65466","ANTH 238 (3, 3)","Research Design And Method","M, W","3:10 PM - 4:25 PM","Pugh, Timothy","PH 351","14","35","Web-Enhanced",
"01","65268","ANTH 240 (3, 3)","Essentials Of Archaeology","M, W","10:45 AM - 12:00 PM","Moore, James","PH 311","18","20","Web-Enhanced",
"01","65356","ANTH 241 (3, 3)","The Aztecs, Mayas, And Olmecs","T, TH","1:40 PM - 2:55 PM","Suri, Miranda","RZ 347","21","35","Web-Enhanced",
"01","65271","ANTH 246W (3, 3)","Archaeology Of The Near East","T, TH","10:45 AM - 12:00 PM","Bauer, Alexander","PH 311","14","20","Web-Enhanced",
"01","65359","ANTH 260 (3, 3)","Essent Biol Anthro","M, W","1:40 PM - 2:55 PM","Pechenkina, Ekaterina","PH 311","13","20","Web-Enhanced",
"01","65208","ANTH 272 (3, 3)","Human Skeleton","M, W","9:15 AM - 10:30 AM","Pechenkina, Ekaterina","PH 311","16","20","Web-Enhanced",
"01","67767","ANTH 279 (3, 3)","Vt:Topics Biol Anth","W","6:30 PM - 9:20 PM","Baker, Mitchell","PH 347","2","5","Web-Enhanced",
